transaction_id,transaction_timestamp,store_id,product_id,quantity,unit_price,discount,currency,total_amount
TXN_004535,2024-03-27 20:11:00,S090,P239,1,11.57,34.06,GBP,-22.490000000000002
TXN_004536,2024-03-01 11:23:00,S064,P831,9,1260.69,15.56,USD,11330.650000000001
TXN_004537,2024-03-14 18:49:00,S092,P866,9,1086.35,7.55,GBP,9769.6
TXN_004538,2024-03-04 00:28:00,S012,P451,1,761.97,36.42,EUR,725.5500000000001
TXN_004539,2024-03-07 09:56:00,S010,P206,4,851.89,4.65,EUR,3402.91
TXN_004540,2024-03-16 18:30:00,S010,P687,7,864.25,10.12,USD,6039.63
TXN_004541,2024-03-30 17:08:00,S044,P019,8,773.95,35.89,EUR,6155.71
TXN_004542,2024-03-29 19:29:00,S079,P658,1,748.21,17.16,GBP,731.0500000000001
TXN_004543,2024-03-15 09:38:00,S046,P524,9,93.28,22.53,EUR,816.99
TXN_004544,2024-03-19 02:46:00,S093,P889,5,1252.94,9.19,USD,6255.510000000001
TXN_004545,2024-03-19 05:53:00,S071,P851,2,79.91,1.53,EUR,158.29
TXN_004546,2024-03-03 20:26:00,S057,P853,4,1440.25,43.73,EUR,5717.27
TXN_004547,2024-03-18 12:16:00,S007,P981,3,812.29,5.18,GBP,2431.69
TXN_004548,2024-03-11 12:19:00,S082,P438,7,728.57,22.89,EUR,5077.1
TXN_004549,2024-03-27 22:51:00,S056,P139,7,994.22,42.17,EUR,6917.37
TXN_004550,2024-03-17 06:57:00,S050,P1000,9,1381.03,27.67,GBP,12401.6
TXN_004551,2024-03-13 01:24:00,S046,P140,6,758.53,42.65,EUR,4508.530000000001
TXN_004552,2024-03-14 01:52:00,S032,P942,5,357.38,49.56,USD,1737.3400000000001
TXN_004553,2024-03-18 18:16:00,S092,P224,1,1112.28,17.99,USD,1094.29
TXN_004554,2024-03-25 22:35:00,S016,P340,7,201.2,1.91,EUR,1406.4899999999998
TXN_004555,2024-03-02 07:20:00,S018,P633,6,1266.34,41.43,EUR,7556.609999999999
TXN_004556,2024-03-23 12:34:00,S041,P133,7,502.04,31.83,USD,3482.4500000000003
TXN_004557,2024-03-03 10:09:00,S007,P621,5,1167.76,49.7,GBP,5789.1
TXN_004558,2024-03-05 01:58:00,S060,P621,7,993.08,6.55,EUR,6945.01
TXN_004559,2024-03-20 20:28:00,S011,P446,4,1445.88,9.44,EUR,5774.080000000001
TXN_004560,2024-03-05 04:12:00,S051,P367,4,1417.6,3.73,EUR,5666.67
TXN_004561,2024-03-10 17:13:00,S069,P856,3,456.1,32.28,USD,1336.0200000000002
TXN_004562,2024-03-07 16:45:00,S062,P969,9,910.89,11.81,GBP,8186.2
TXN_004563,2024-03-30 03:04:00,S060,P836,5,832.45,16.12,EUR,4146.13
TXN_004564,2024-03-01 17:40:00,S029,P296,3,1358.26,20.27,EUR,4054.5099999999998
TXN_004565,2024-03-07 18:16:00,S040,P397,5,74.54,2.67,GBP,370.03000000000003
TXN_004566,2024-03-26 05:26:00,S082,P786,9,1073.82,28.53,GBP,9635.849999999999
TXN_004567,2024-03-22 19:09:00,S041,P469,7,1122.37,45.05,EUR,7811.539999999999
TXN_004568,2024-03-03 04:59:00,S037,P248,3,57.52,20.27,USD,152.29
TXN_004569,2024-03-12 16:18:00,S046,P377,2,475.93,40.65,EUR,911.21
TXN_004570,2024-03-03 05:33:00,S092,P921,5,1347.41,30.5,GBP,6706.55
TXN_004571,2024-03-17 01:57:00,S033,P501,3,1177.12,0.62,USD,3530.74
TXN_004572,2024-03-08 08:26:00,S064,P168,7,934.94,23.72,GBP,6520.86
TXN_004573,2024-03-14 03:55:00,S012,P193,2,224.34,34.72,EUR,413.96000000000004
TXN_004574,2024-03-14 07:35:00,S022,P046,3,494.54,12.78,EUR,1470.8400000000001
TXN_004575,2024-03-30 06:37:00,S027,P826,9,158.55,45.33,EUR,1381.6200000000001
TXN_004576,2024-03-07 08:30:00,S046,P566,4,914.34,9.12,USD,3648.2400000000002
TXN_004577,2024-03-09 02:43:00,S064,P506,7,1366.95,7.32,USD,9561.33
TXN_004578,2024-03-11 09:07:00,S089,P463,6,253.43,49.03,EUR,1471.55
TXN_004579,2024-03-16 02:37:00,S088,P915,2,789.58,49.39,EUR,1529.77
TXN_004580,2024-03-06 01:49:00,S040,P933,6,98.28,9.51,USD,580.1700000000001
TXN_004581,2024-03-16 21:50:00,S040,P623,6,1482.72,49.9,GBP,8846.42
TXN_004582,2024-03-21 06:00:00,S091,P037,4,168.61,30.42,USD,644.0200000000001
TXN_004583,2024-03-06 07:21:00,S032,P782,6,824.52,23.1,GBP,4924.0199999999995
TXN_004584,2024-03-24 12:22:00,S017,P797,5,21.02,26.65,EUR,78.44999999999999
TXN_004585,2024-03-29 23:23:00,S080,P726,6,457.8,1.45,USD,2745.3500000000004
TXN_004586,2024-03-16 14:51:00,S057,P659,1,188.92,36.88,GBP,152.04
TXN_004587,2024-03-30 13:43:00,S078,P126,3,1126.39,41.39,GBP,3337.78
TXN_004588,2024-03-26 23:29:00,S003,P733,8,513.56,46.04,GBP,4062.4399999999996
TXN_004589,2024-03-12 11:40:00,S076,P837,1,564.33,12.16,USD,552.1700000000001
TXN_004590,2024-03-13 03:06:00,S053,P422,5,852.11,45.27,EUR,4215.28
TXN_004591,2024-03-04 15:00:00,S020,P238,8,84.9,17.5,USD,661.7
TXN_004592,2024-03-03 23:01:00,S094,P663,8,1349.06,2.71,GBP,10789.77
TXN_004593,2024-03-23 15:07:00,S068,P454,5,69.76,39.65,EUR,309.15000000000003
TXN_004594,2024-03-26 07:51:00,S022,P433,9,489.48,38.29,EUR,4367.03
TXN_004595,2024-03-14 12:02:00,S032,P074,3,1355.69,38.97,GBP,4028.1000000000004
TXN_004596,2024-03-03 03:11:00,S007,P807,1,1084.95,46.91,USD,1038.04
TXN_004597,2024-03-02 09:47:00,S085,P111,7,1383.08,22.56,EUR,9659.0
TXN_004598,2024-03-17 21:57:00,S090,P395,7,398.29,31.55,EUR,2756.48
TXN_004599,2024-03-21 11:21:00,S086,P733,7,115.56,22.82,EUR,786.1
TXN_004600,2024-03-19 09:36:00,S088,P081,2,888.83,14.04,GBP,1763.6200000000001
TXN_004601,2024-03-24 09:09:00,S092,P442,4,1369.03,5.6,USD,5470.5199999999995
TXN_004602,2024-03-14 22:08:00,S084,P519,6,144.07,48.96,GBP,815.4599999999999
TXN_004603,2024-03-23 05:18:00,S054,P306,1,1045.02,43.56,GBP,1001.46
TXN_004604,2024-03-02 05:51:00,S037,P793,9,522.76,20.17,EUR,4684.67
TXN_004605,2024-03-04 10:28:00,S087,P552,6,1137.54,28.05,GBP,6797.19
TXN_004606,2024-03-19 08:22:00,S070,P614,6,452.72,25.61,USD,2690.71
TXN_004607,2024-03-25 08:00:00,S066,P737,3,214.48,45.04,USD,598.4
TXN_004608,2024-03-06 07:11:00,S093,P988,7,26.12,21.92,EUR,160.92000000000002
TXN_004609,2024-03-21 21:11:00,S039,P379,1,855.91,46.81,USD,809.0999999999999
TXN_004610,2024-03-21 10:35:00,S099,P283,1,846.6,22.32,EUR,824.28
TXN_004611,2024-03-23 01:00:00,S034,P620,4,1222.92,11.3,GBP,4880.38
TXN_004612,2024-03-21 02:52:00,S058,P520,6,1103.28,30.18,USD,6589.5
TXN_004613,2024-03-12 22:09:00,S058,P442,7,1388.11,14.13,GBP,9702.64
TXN_004614,2024-03-07 16:53:00,S012,P152,8,427.42,45.93,EUR,3373.4300000000003
TXN_004615,2024-03-10 21:11:00,S063,P667,3,1123.94,22.64,EUR,3349.1800000000003
TXN_004616,2024-03-03 10:51:00,S012,P712,3,417.11,16.47,USD,1234.86
TXN_004617,2024-03-12 00:19:00,S024,P775,2,245.91,46.71,GBP,445.11
TXN_004618,2024-03-15 16:39:00,S021,P946,2,413.02,5.47,GBP,820.5699999999999
TXN_004619,2024-03-21 23:46:00,S040,P488,4,268.17,3.64,GBP,1069.04
TXN_004620,2024-03-17 22:18:00,S090,P236,5,1496.21,28.61,GBP,7452.4400000000005
TXN_004621,2024-03-26 09:13:00,S020,P803,4,286.68,0.38,GBP,1146.34
TXN_004622,2024-03-08 18:07:00,S059,P593,9,73.84,1.91,USD,662.6500000000001
TXN_004623,2024-03-21 04:32:00,S024,P447,8,287.08,0.99,GBP,2295.65
TXN_004624,2024-03-01 04:21:00,S068,P777,2,1286.91,15.19,EUR,2558.63
TXN_004625,2024-03-27 14:17:00,S011,P519,2,133.75,2.0,GBP,265.5
TXN_004626,2024-03-21 21:00:00,S080,P869,9,852.15,19.25,GBP,7650.099999999999
TXN_004627,2024-03-29 19:13:00,S058,P001,8,465.01,39.94,EUR,3680.14
TXN_004628,2024-03-10 12:56:00,S024,P010,4,21.36,29.79,GBP,55.65
TXN_004629,2024-03-23 10:22:00,S013,P967,9,1453.15,33.68,USD,13044.67
TXN_004630,2024-03-03 04:29:00,S055,P737,3,352.03,41.6,USD,1014.4899999999999
TXN_004631,2024-03-24 07:30:00,S075,P475,3,398.39,46.65,USD,1148.52
TXN_004632,2024-03-28 16:37:00,S029,P703,3,803.66,6.02,EUR,2404.96
TXN_004633,2024-03-18 16:08:00,S060,P169,8,967.68,0.2,USD,7741.24
TXN_004634,2024-03-11 06:37:00,S080,P412,9,305.66,47.07,EUR,2703.87
TXN_004635,2024-03-26 18:54:00,S030,P216,1,1217.66,43.47,EUR,1174.19
TXN_004636,2024-03-26 10:14:00,S012,P070,3,916.32,33.45,GBP,2715.51
TXN_004637,2024-03-04 03:30:00,S090,P048,2,442.7,27.72,GBP,857.68
TXN_004638,2024-03-21 00:51:00,S072,P647,3,548.17,35.01,EUR,1609.4999999999998
TXN_004639,2024-03-08 05:01:00,S069,P621,5,1461.88,20.8,USD,7288.6
TXN_004640,2024-03-24 11:08:00,S069,P796,3,277.65,13.71,USD,819.2399999999999
TXN_004641,2024-03-20 09:45:00,S063,P321,9,164.96,46.64,GBP,1438.0
TXN_004642,2024-03-08 03:15:00,S074,P446,5,247.73,44.04,GBP,1194.61
TXN_004643,2024-03-25 16:02:00,S069,P666,3,1110.17,31.65,GBP,3298.86
TXN_004644,2024-03-17 10:40:00,S039,P691,4,474.5,15.5,GBP,1882.5
TXN_004645,2024-03-06 11:53:00,S089,P615,1,1056.58,27.54,USD,1029.04
TXN_004646,2024-03-14 14:39:00,S084,P224,7,23.08,31.18,USD,130.38
TXN_004647,2024-03-05 22:19:00,S033,P160,9,189.97,32.13,GBP,1677.6
TXN_004648,2024-03-29 20:58:00,S057,P467,6,178.05,38.48,GBP,1029.8200000000002
TXN_004649,2024-03-07 14:37:00,S025,P855,7,1472.28,44.17,USD,10261.789999999999
TXN_004650,2024-03-05 06:28:00,S025,P808,8,415.8,38.87,GBP,3287.53
TXN_004651,2024-03-27 17:28:00,S032,P768,9,326.55,14.56,GBP,2924.3900000000003
TXN_004652,2024-03-07 08:31:00,S026,P603,1,460.44,28.86,EUR,431.58
TXN_004653,2024-03-05 09:11:00,S050,P092,4,699.89,25.02,GBP,2774.54
TXN_004654,2024-03-24 15:36:00,S061,P365,1,914.6,29.54,EUR,885.0600000000001
TXN_004655,2024-03-29 19:12:00,S039,P052,6,999.32,24.55,GBP,5971.37
TXN_004656,2024-03-17 12:10:00,S083,P414,1,286.79,40.38,GBP,246.41000000000003
TXN_004657,2024-03-27 06:11:00,S086,P408,2,1331.76,45.74,GBP,2617.78
TXN_004658,2024-03-10 12:47:00,S057,P651,6,1257.83,5.37,GBP,7541.61
TXN_004659,2024-03-29 04:49:00,S078,P514,7,1020.6,1.18,GBP,7143.0199999999995
TXN_004660,2024-03-14 02:47:00,S007,P107,7,1321.68,44.82,USD,9206.94
TXN_004661,2024-03-27 12:33:00,S085,P126,5,490.48,0.44,GBP,2451.96
TXN_004662,2024-03-05 06:01:00,S069,P194,1,860.59,47.73,GBP,812.86
TXN_004663,2024-03-21 06:34:00,S018,P123,9,1323.91,4.68,GBP,11910.51
TXN_004664,2024-03-23 23:26:00,S049,P705,5,445.69,43.93,USD,2184.52
TXN_004665,2024-03-07 16:44:00,S017,P798,1,998.33,34.13,GBP,964.2
TXN_004666,2024-03-27 02:48:00,S010,P347,8,67.99,36.6,GBP,507.31999999999994
TXN_004667,2024-03-16 04:44:00,S061,P984,8,13.57,46.76,GBP,61.800000000000004
TXN_004668,2024-03-21 06:15:00,S055,P831,1,1107.93,22.11,EUR,1085.8200000000002
TXN_004669,2024-03-09 09:46:00,S046,P698,5,1438.96,33.36,EUR,7161.4400000000005
TXN_004670,2024-03-06 01:43:00,S027,P270,4,877.36,37.62,GBP,3471.82
TXN_004671,2024-03-14 21:52:00,S030,P353,2,85.04,37.59,EUR,132.49
TXN_004672,2024-03-01 15:45:00,S015,P202,8,392.98,49.0,USD,3094.84
TXN_004673,2024-03-01 08:51:00,S081,P022,6,1405.48,28.51,EUR,8404.37
TXN_004674,2024-03-07 05:22:00,S016,P008,8,1014.95,0.56,EUR,8119.04
TXN_004675,2024-03-30 08:41:00,S016,P290,2,319.26,26.49,GBP,612.03
TXN_004676,2024-03-10 15:29:00,S010,P576,7,555.37,44.09,EUR,3843.5
TXN_004677,2024-03-15 10:01:00,S097,P016,6,1263.48,22.54,EUR,7558.34
TXN_004678,2024-03-17 14:11:00,S023,P923,8,1001.44,20.76,USD,7990.76
TXN_004679,2024-03-12 08:39:00,S046,P017,1,172.22,9.69,GBP,162.53
TXN_004680,2024-03-07 21:46:00,S047,P426,4,733.16,16.97,USD,2915.67
TXN_004681,2024-03-29 22:30:00,S097,P100,8,1123.95,35.36,USD,8956.24
TXN_004682,2024-03-22 22:21:00,S089,P251,3,655.56,29.81,USD,1936.87
TXN_004683,2024-03-21 00:43:00,S031,P329,1,1076.98,34.73,USD,1042.25
TXN_004684,2024-03-03 19:36:00,S043,P166,5,372.39,7.1,USD,1854.85
TXN_004685,2024-03-29 08:00:00,S007,P839,2,301.67,16.29,EUR,587.0500000000001
TXN_004686,2024-03-01 20:24:00,S057,P796,1,805.56,40.88,USD,764.68
TXN_004687,2024-03-05 03:44:00,S011,P668,9,826.94,38.54,USD,7403.920000000001
TXN_004688,2024-03-06 12:49:00,S097,P110,6,369.32,1.82,USD,2214.1
TXN_004689,2024-03-10 01:11:00,S042,P130,4,1471.82,29.97,GBP,5857.3099999999995
TXN_004690,2024-03-03 05:39:00,S042,P283,7,713.06,46.97,GBP,4944.45
TXN_004691,2024-03-27 01:29:00,S074,P886,7,756.54,40.31,USD,5255.469999999999
TXN_004692,2024-03-28 02:59:00,S040,P880,8,1169.44,41.42,EUR,9314.1
TXN_004693,2024-03-04 11:16:00,S081,P275,3,1356.7,9.03,EUR,4061.07
TXN_004694,2024-03-23 11:12:00,S065,P015,8,1458.08,24.56,GBP,11640.08
TXN_004695,2024-03-12 00:38:00,S079,P689,7,99.22,47.51,EUR,647.03
TXN_004696,2024-03-10 17:33:00,S095,P079,4,247.54,23.2,USD,966.9599999999999
TXN_004697,2024-03-15 23:07:00,S013,P887,2,162.04,45.86,GBP,278.21999999999997
TXN_004698,2024-03-27 13:45:00,S072,P140,1,162.67,9.36,GBP,153.31
TXN_004699,2024-03-26 15:12:00,S059,P101,9,544.97,47.05,USD,4857.68
TXN_004700,2024-03-15 01:09:00,S051,P663,3,1341.7,42.86,USD,3982.2400000000002
TXN_004701,2024-03-23 15:38:00,S076,P576,4,424.53,28.77,GBP,1669.35
TXN_004702,2024-03-27 22:27:00,S098,P815,8,118.63,36.95,EUR,912.0899999999999
TXN_004703,2024-03-05 19:57:00,S083,P510,5,993.63,30.06,EUR,4938.089999999999
TXN_004704,2024-03-02 05:45:00,S082,P831,9,500.75,49.98,EUR,4456.77
TXN_004705,2024-03-24 22:30:00,S029,P523,8,1364.72,11.05,GBP,10906.710000000001
TXN_004706,2024-03-26 10:34:00,S060,P742,4,382.66,49.22,EUR,1481.42
TXN_004707,2024-03-06 04:19:00,S053,P669,1,1493.56,9.83,USD,1483.73
TXN_004708,2024-03-26 20:14:00,S076,P833,2,1410.63,26.24,USD,2795.0200000000004
TXN_004709,2024-03-25 01:11:00,S025,P642,3,1222.38,1.68,EUR,3665.4600000000005
TXN_004710,2024-03-02 23:07:00,S012,P415,4,1077.69,8.65,EUR,4302.110000000001
TXN_004711,2024-03-02 10:45:00,S059,P791,8,1081.2,14.4,EUR,8635.2
TXN_004712,2024-03-09 03:10:00,S055,P130,3,1033.66,46.11,EUR,3054.8700000000003
TXN_004713,2024-03-06 03:44:00,S058,P173,5,1324.42,44.67,EUR,6577.43
TXN_004714,2024-03-07 09:50:00,S093,P489,2,63.27,12.06,GBP,114.48
TXN_004715,2024-03-03 00:08:00,S041,P098,8,1185.17,45.56,GBP,9435.800000000001
TXN_004716,2024-03-26 01:26:00,S016,P684,3,437.16,38.16,GBP,1273.32
TXN_004717,2024-03-08 15:27:00,S001,P075,9,759.43,22.97,EUR,6811.9
TXN_004718,2024-03-20 03:14:00,S042,P259,5,456.46,28.87,EUR,2253.43
TXN_004719,2024-03-06 15:04:00,S054,P894,4,188.58,16.1,EUR,738.22
TXN_004720,2024-03-30 03:20:00,S092,P142,8,327.53,6.64,GBP,2613.6
TXN_004721,2024-03-03 13:31:00,S046,P492,5,736.7,34.41,EUR,3649.09
TXN_004722,2024-03-01 08:41:00,S001,P200,8,820.26,29.24,EUR,6532.84
TXN_004723,2024-03-22 11:01:00,S048,P285,3,839.06,3.78,USD,2513.3999999999996
TXN_004724,2024-03-21 23:42:00,S098,P883,3,456.19,47.84,GBP,1320.73
TXN_004725,2024-03-20 01:35:00,S087,P789,2,358.15,8.52,GBP,707.78
TXN_004726,2024-03-26 07:42:00,S039,P775,8,1121.26,10.72,EUR,8959.36
TXN_004727,2024-03-09 12:05:00,S052,P322,7,939.51,16.87,USD,6559.7
TXN_004728,2024-03-25 08:03:00,S069,P990,3,1251.64,34.42,USD,3720.5
TXN_004729,2024-03-28 11:14:00,S033,P104,3,122.16,49.34,EUR,317.14
TXN_004730,2024-03-24 20:23:00,S082,P723,8,588.05,42.76,GBP,4661.639999999999
TXN_004731,2024-03-10 12:53:00,S057,P422,2,508.18,35.63,USD,980.73
TXN_004732,2024-03-28 09:24:00,S069,P565,5,1038.65,48.15,USD,5145.1
TXN_004733,2024-03-07 02:07:00,S068,P761,5,1425.83,17.0,USD,7112.15
TXN_004734,2024-03-05 00:58:00,S068,P712,7,1345.55,36.01,GBP,9382.84
TXN_004735,2024-03-27 23:34:00,S058,P774,9,787.77,23.58,GBP,7066.35
TXN_004736,2024-03-17 04:41:00,S092,P710,5,930.37,40.01,GBP,4611.84
TXN_004737,2024-03-18 12:12:00,S022,P515,9,177.39,2.86,EUR,1593.6499999999999
TXN_004738,2024-03-23 15:41:00,S068,P927,2,966.33,22.1,GBP,1910.5600000000002
TXN_004739,2024-03-13 17:14:00,S095,P284,6,355.43,40.71,GBP,2091.87
TXN_004740,2024-03-14 23:59:00,S052,P435,3,1147.42,17.99,USD,3424.2700000000004
TXN_004741,2024-03-21 01:00:00,S014,P222,6,1035.87,14.34,USD,6200.879999999999
TXN_004742,2024-03-30 03:49:00,S097,P314,6,731.78,41.52,GBP,4349.16
TXN_004743,2024-03-19 14:31:00,S001,P773,4,350.25,23.58,EUR,1377.42
TXN_004744,2024-03-26 03:04:00,S080,P920,2,351.34,30.72,USD,671.9599999999999
TXN_004745,2024-03-05 21:48:00,S097,P659,1,845.31,27.91,GBP,817.4
TXN_004746,2024-03-25 03:50:00,S069,P266,7,374.21,39.12,EUR,2580.35
TXN_004747,2024-03-09 09:57:00,S100,P651,5,1191.83,15.9,USD,5943.25
TXN_004748,2024-03-22 07:06:00,S089,P162,9,1150.36,6.52,GBP,10346.72
TXN_004749,2024-03-15 19:21:00,S018,P269,5,554.73,21.64,USD,2752.01
TXN_004750,2024-03-17 03:26:00,S072,P016,5,1236.98,12.88,EUR,6172.0199999999995
TXN_004751,2024-03-22 15:03:00,S072,P211,1,1095.83,30.89,GBP,1064.9399999999998
TXN_004752,2024-03-03 02:00:00,S033,P788,2,207.87,22.47,EUR,393.27
TXN_004753,2024-03-03 23:47:00,S053,P954,6,523.21,15.7,USD,3123.5600000000004
TXN_004754,2024-03-25 00:06:00,S092,P864,4,1386.48,29.31,GBP,5516.61
TXN_004755,2024-03-23 10:33:00,S068,P735,5,1069.98,15.51,EUR,5334.389999999999
TXN_004756,2024-03-19 08:46:00,S002,P137,5,282.88,44.21,EUR,1370.19
TXN_004757,2024-03-13 12:06:00,S016,P226,7,689.9,7.94,USD,4821.360000000001
TXN_004758,2024-03-28 12:01:00,S024,P024,6,14.28,48.46,GBP,37.21999999999999
TXN_004759,2024-03-24 18:04:00,S015,P447,4,1112.28,41.54,EUR,4407.58
TXN_004760,2024-03-30 10:10:00,S075,P254,3,72.49,40.69,USD,176.77999999999997
TXN_004761,2024-03-17 09:39:00,S056,P832,7,200.29,10.56,GBP,1391.47
TXN_004762,2024-03-18 12:21:00,S044,P067,3,1135.53,14.02,USD,3392.57
TXN_004763,2024-03-24 10:47:00,S025,P400,9,886.54,49.7,GBP,7929.16
TXN_004764,2024-03-23 17:16:00,S069,P050,6,1292.39,21.07,GBP,7733.27
TXN_004765,2024-03-17 13:11:00,S069,P450,7,45.8,15.82,USD,304.78
TXN_004766,2024-03-18 14:13:00,S035,P462,6,215.91,46.45,GBP,1249.01
TXN_004767,2024-03-19 03:42:00,S028,P842,6,1403.09,19.81,USD,8398.73
TXN_004768,2024-03-22 20:55:00,S022,P351,7,974.39,20.16,EUR,6800.57
TXN_004769,2024-03-17 05:19:00,S063,P652,4,12.12,36.31,USD,12.169999999999995
TXN_004770,2024-03-01 17:24:00,S021,P839,2,419.81,24.02,GBP,815.6
TXN_004771,2024-03-21 05:21:00,S095,P004,4,171.02,4.56,GBP,679.5200000000001
TXN_004772,2024-03-23 12:54:00,S012,P329,9,692.64,8.93,USD,6224.83
TXN_004773,2024-03-21 12:00:00,S071,P967,5,1369.79,39.07,GBP,6809.88
TXN_004774,2024-03-30 11:54:00,S053,P932,6,1451.64,22.76,USD,8687.08
TXN_004775,2024-03-22 18:51:00,S046,P582,7,1181.33,1.98,EUR,8267.33
TXN_004776,2024-03-20 15:07:00,S041,P341,4,25.35,48.63,EUR,52.77
TXN_004777,2024-03-12 12:42:00,S095,P990,6,302.06,35.45,USD,1776.91
TXN_004778,2024-03-04 23:04:00,S034,P712,7,1103.68,1.1,GBP,7724.66
TXN_004779,2024-03-09 08:19:00,S053,P034,8,955.12,17.23,GBP,7623.7300000000005
TXN_004780,2024-03-15 03:31:00,S088,P547,9,370.62,48.69,EUR,3286.89
TXN_004781,2024-03-29 13:38:00,S089,P939,1,801.94,23.22,EUR,778.72
TXN_004782,2024-03-17 12:08:00,S066,P948,3,593.05,1.54,EUR,1777.61
TXN_004783,2024-03-01 20:48:00,S020,P517,7,319.81,17.76,EUR,2220.91
TXN_004784,2024-03-30 09:43:00,S094,P390,8,701.67,7.05,USD,5606.3099999999995
TXN_004785,2024-03-29 12:56:00,S097,P977,9,1200.06,5.09,EUR,10795.449999999999
TXN_004786,2024-03-23 00:28:00,S011,P687,9,964.34,25.99,EUR,8653.07
TXN_004787,2024-03-02 14:26:00,S025,P854,5,1031.68,14.19,EUR,5144.210000000001
TXN_004788,2024-03-20 19:07:00,S029,P635,7,638.05,47.64,EUR,4418.709999999999
TXN_004789,2024-03-25 22:19:00,S090,P516,4,1204.27,14.13,GBP,4802.95
TXN_004790,2024-03-10 20:13:00,S068,P483,8,399.32,40.52,EUR,3154.04
TXN_004791,2024-03-02 15:11:00,S077,P562,7,345.01,29.21,EUR,2385.8599999999997
TXN_004792,2024-03-25 08:20:00,S094,P555,3,793.18,38.99,EUR,2340.55
TXN_004793,2024-03-03 04:16:00,S052,P114,1,1335.6,23.22,EUR,1312.3799999999999
TXN_004794,2024-03-22 10:12:00,S089,P748,9,149.45,16.11,EUR,1328.94
TXN_004795,2024-03-26 14:13:00,S001,P150,4,566.39,42.38,GBP,2223.18
TXN_004796,2024-03-16 05:21:00,S010,P828,9,764.4,34.55,GBP,6845.049999999999
TXN_004797,2024-03-24 22:34:00,S071,P174,2,1018.54,2.55,USD,2034.53
TXN_004798,2024-03-23 12:03:00,S078,P952,2,854.56,6.23,GBP,1702.8899999999999
TXN_004799,2024-03-15 07:14:00,S010,P145,9,1495.76,48.26,GBP,13413.58
TXN_004800,2024-03-01 01:48:00,S023,P070,9,1130.69,49.4,GBP,10126.810000000001
TXN_004801,2024-03-04 12:03:00,S013,P834,9,568.47,32.24,GBP,5083.990000000001
TXN_004802,2024-03-11 08:41:00,S067,P445,5,512.19,1.41,GBP,2559.5400000000004
TXN_004803,2024-03-28 11:16:00,S075,P444,1,658.49,32.73,EUR,625.76
TXN_004804,2024-03-26 13:35:00,S002,P557,8,162.27,45.11,GBP,1253.0500000000002
TXN_004805,2024-03-10 17:48:00,S052,P080,6,627.94,46.5,USD,3721.1400000000003
TXN_004806,2024-03-04 00:37:00,S010,P487,6,309.84,23.77,EUR,1835.27
TXN_004807,2024-03-11 08:55:00,S038,P466,4,682.95,8.1,USD,2723.7000000000003
TXN_004808,2024-03-22 05:22:00,S091,P121,5,514.29,39.84,USD,2531.6099999999997
TXN_004809,2024-03-09 10:03:00,S071,P508,5,498.8,15.64,USD,2478.36
TXN_004810,2024-03-28 22:18:00,S015,P662,2,1178.16,46.07,USD,2310.25
TXN_004811,2024-03-13 14:31:00,S053,P845,7,252.42,20.95,USD,1745.9899999999998
TXN_004812,2024-03-11 01:48:00,S027,P126,1,651.24,48.83,USD,602.41
TXN_004813,2024-03-25 11:32:00,S085,P637,7,486.46,33.57,GBP,3371.6499999999996
TXN_004814,2024-03-28 14:46:00,S014,P996,3,1448.35,7.32,EUR,4337.73
TXN_004815,2024-03-16 03:54:00,S068,P390,7,1228.58,14.91,EUR,8585.15
TXN_004816,2024-03-09 22:14:00,S090,P519,2,418.79,39.84,GBP,797.74
TXN_004817,2024-03-29 11:45:00,S057,P450,6,255.93,3.81,USD,1531.77
TXN_004818,2024-03-27 00:23:00,S082,P387,1,796.81,17.51,GBP,779.3
TXN_004819,2024-03-08 20:31:00,S066,P618,5,790.52,20.02,GBP,3932.58
TXN_004820,2024-03-08 04:57:00,S076,P858,4,342.44,44.08,USD,1325.68
TXN_004821,2024-03-19 21:57:00,S099,P968,8,1472.92,27.32,EUR,11756.04
TXN_004822,2024-03-23 12:30:00,S038,P893,1,991.81,5.46,EUR,986.3499999999999
TXN_004823,2024-03-26 17:35:00,S097,P684,2,678.07,13.05,EUR,1343.0900000000001
TXN_004824,2024-03-01 19:21:00,S091,P276,7,1219.5,2.73,USD,8533.77
TXN_004825,2024-03-03 01:40:00,S078,P007,8,1458.42,19.48,USD,11647.880000000001
TXN_004826,2024-03-27 07:18:00,S013,P678,9,124.52,23.02,EUR,1097.66
TXN_004827,2024-03-11 13:37:00,S039,P176,1,485.92,24.2,EUR,461.72
TXN_004828,2024-03-13 15:08:00,S018,P171,4,461.39,3.14,GBP,1842.4199999999998
TXN_004829,2024-03-24 22:20:00,S065,P768,8,525.13,35.26,GBP,4165.78
TXN_004830,2024-03-13 17:46:00,S063,P521,4,938.06,16.22,EUR,3736.02
TXN_004831,2024-03-25 15:14:00,S071,P226,5,708.85,34.21,GBP,3510.04
TXN_004832,2024-03-03 02:41:00,S004,P846,6,149.21,11.32,GBP,883.9399999999999
TXN_004833,2024-03-02 19:05:00,S064,P469,8,417.56,9.85,USD,3330.63
TXN_004834,2024-03-26 19:07:00,S100,P657,3,479.53,19.56,GBP,1419.03
TXN_004835,2024-03-15 06:33:00,S037,P039,2,260.4,45.87,USD,474.92999999999995
TXN_004836,2024-03-25 14:43:00,S026,P448,5,895.26,30.49,GBP,4445.81
